,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
gene_9000/1814.jpg,-0.5227699,-0.08461079,-0.4129424,-0.88537467,0.4580626,0.32794172,2.6450796,0.64341134,-0.34209338,-0.78725636,1.0116606,-1.4218559,-0.026624605,-0.728526,-1.6890788,2.8302453
gene_9000/1815.jpg,0.5752131,0.62369674,-1.1924139,-0.57526284,-0.13961628,-1.3633313,1.6776687,-0.15850507,0.49867955,-1.9218957,0.2001903,1.1488904,1.2349905,0.5104434,-0.192391,-1.1248511
gene_9000/1816.jpg,-0.887498,1.929998,-0.66920984,1.1229746,1.5991453,-1.0429661,1.9494265,-1.2339324,0.22889118,-1.6214935,1.1301498,-0.29614615,1.9950218,-1.318774,-2.078596,0.68051594
gene_9000/1817.jpg,-0.8694122,-0.53987026,1.1116242,0.1349338,0.80803317,-1.3545958,2.5957627,-0.62784994,1.7671717,-1.8434603,0.6818381,-0.79327625,0.7243238,-1.1531626,-1.6412108,0.41275412
gene_9000/1818.jpg,-0.32755277,-0.5090885,-0.19728984,-1.1162292,-0.01340989,1.2644514,2.7240412,1.0451984,-1.1398163,-0.68442637,0.93218666,-1.7251745,0.09610078,0.45870644,0.70847327,2.729553
gene_9000/1819.jpg,-0.14161552,1.3621145,-1.0715561,-0.28919616,-0.31616515,-0.95732045,1.1936091,-0.82031715,1.7610934,-2.6145008,-0.122637495,0.661481,0.96057546,0.041293845,-1.3842531,-0.61983013
gene_9000/1820.jpg,-0.23732817,0.367599,-1.1379793,1.388021,1.7981296,-2.2122853,1.3095349,-2.4524682,-0.11802354,-1.9998804,-0.012913622,0.5004891,0.8654235,-1.9535297,-1.5151548,1.6505928
gene_9000/1821.jpg,-1.3245766,0.25442195,0.6927565,-0.33609584,1.9768723,-1.3017385,1.3643698,-0.026924387,-1.1413753,-2.0049942,1.1242981,-1.2798783,-0.24764997,-1.3693866,-0.33302802,0.3980061
gene_9000/1822.jpg,-0.28747937,0.39667112,-0.57639956,-1.4507501,0.12982324,0.48678046,2.8184407,2.3495252,-1.2905997,-0.0690223,0.34827474,-1.2796644,-1.4157231,-0.30119252,-0.67541504,2.1455266
gene_9000/1823.jpg,-0.5241225,1.8856764,-1.7894952,-0.56467783,0.84059864,-1.485927,-0.07388301,-0.50134945,-0.93544096,-2.7093925,0.06872353,0.032504976,0.45988956,-0.08825493,0.035794906,-0.79741406
gene_9000/1824.jpg,1.9498414,1.6355056,1.0352886,0.80441254,-0.80709124,-0.6156339,1.3247383,1.6538146,-0.11458121,-2.5807016,0.07159248,-1.7405342,0.1540747,-2.0014532,1.0820335,1.8981516
gene_9000/1825.jpg,-1.0847037,-0.062004946,0.6090845,-0.3629709,1.4396783,-0.39170298,1.2538862,0.5493937,-2.0004153,-2.6604433,1.1258043,-0.8703618,-0.5507822,0.072819665,1.7543027,0.096244276
gene_9000/1826.jpg,-0.015031815,-0.11918798,-0.91174364,0.5491588,-0.06306739,-0.64815915,1.7549145,1.3432279,-1.4362137,-0.17316943,0.90724546,-1.5811224,0.7630419,0.326459,-2.1986558,2.8489604
gene_9000/1827.jpg,0.16214597,1.8677566,-0.6144485,-2.2733095,1.9789155,-0.9655465,1.1697178,-1.442735,0.36992037,-2.8623776,-0.600665,0.3419269,0.29620096,0.23201248,0.19403343,-1.0717268
gene_9000/1828.jpg,1.8616748,1.2570117,1.3328756,1.301776,-0.14673802,-0.5497193,0.82171786,1.1204673,-0.18286711,-3.2961426,0.45833826,-0.9055222,0.9309353,-0.82135403,0.9061152,2.7504406
gene_9000/1829.jpg,-1.0642381,0.765094,0.20570126,-0.67020655,1.4033579,-1.3541255,2.372181,1.5008812,-2.1106675,-1.7666401,0.58654785,-0.9981323,-1.4599721,-0.67916894,0.18733458,-0.066256486
gene_9000/1830.jpg,-0.527635,-0.35460186,-0.9330662,0.13588236,-0.57829976,0.8264573,1.5320457,1.7196914,-2.458168,-0.7293992,1.4112794,-0.95307815,0.7577771,1.672781,0.023847498,2.6906743
gene_9000/1831.jpg,1.6758329,2.1139274,-2.7740884,-0.38283715,-0.27589798,0.05383089,1.2744185,-1.9446177,-0.21977274,-1.4913156,0.06536341,0.33237246,0.034383424,0.86909866,-0.7172555,-1.3105657
gene_9000/1832.jpg,2.6300912,1.8969673,0.81426,0.66998255,0.117367,-1.9894165,1.3978664,1.9325092,-0.34641016,-2.387408,-0.037788346,-0.88552785,0.0809607,-1.5378199,-0.66932166,2.2406154
gene_9000/1833.jpg,-0.8316868,0.34532803,0.61944675,-0.5402435,2.2606492,-1.4132155,1.3988297,0.83056235,-2.2957869,-2.2473645,1.0430007,-0.21128392,-0.28144154,0.49206764,-0.23476088,0.6534508
gene_9000/1834.jpg,0.12473144,0.2545611,-1.4689231,-0.18080992,-0.7949388,-0.2858473,2.4574249,3.041303,-2.2851956,-0.04224769,0.23966382,-0.8846821,-0.5173478,0.79685706,-1.468738,2.0966935
gene_9000/1835.jpg,3.1033003,1.4327154,-2.1626732,-1.3263825,-0.42616615,-0.93830395,-0.63714176,-0.98651004,-0.79021984,-3.738225,0.3569975,0.074820876,0.93569106,-0.68601155,-0.4495534,-0.11406244
gene_9000/1836.jpg,2.2664318,1.7232804,1.0601709,0.3916999,-0.755377,-0.9663767,1.5661249,2.4306352,-1.5955095,-2.8438594,-0.2537466,-0.28942585,-0.039614886,-0.5644947,1.4410818,1.9609
gene_9000/1837.jpg,-0.9466803,-0.6546911,-0.03817777,1.0698162,0.28257775,-1.5586427,1.8886024,0.97324705,-0.50622165,-1.6923903,2.0307558,-2.1512704,-0.18860477,-0.13011518,-1.0907187,-0.06434846
gene_9000/1838.jpg,-0.90724,1.1675336,-0.56133354,0.3065681,1.62592,0.7089999,2.2561843,0.9944172,0.036035385,-0.31364462,0.87919754,-0.23257925,0.4412427,0.32294258,-2.0804043,2.3696158
gene_9000/1839.jpg,0.12275948,0.87266296,-2.1133034,0.7602148,-0.5574762,-1.5705806,0.19693382,0.24332821,-0.4116551,-2.1640742,0.8580859,-0.26338714,0.3210768,1.1778654,-0.85714006,-1.4592379
gene_9000/1840.jpg,2.159834,0.8676979,1.7751485,1.209353,-0.05164689,-0.18502682,1.2299163,0.23002139,-0.51240265,-3.3203745,0.814932,-1.5470325,0.643093,-1.79865,0.91704106,1.5519369
gene_9000/1841.jpg,-0.71803975,2.3300724,0.16771081,0.27806106,-0.94444203,-0.68968844,2.364716,1.692842,-1.2393807,-2.0650268,-2.4267128,-0.039140463,-2.1002092,0.83896893,0.45019898,-1.1100911
gene_9000/1842.jpg,-0.6484694,1.3471395,0.28490543,-3.2036622,1.2276427,-0.38608968,3.3532822,-1.5563442,-0.9872975,-0.46709067,-0.30827665,-0.79599017,-0.56701535,0.37217146,1.1389024,0.2188107
gene_9000/1843.jpg,0.07988468,-0.5578409,-1.3694543,-0.9624839,0.11779919,-0.17398399,2.5393765,-0.36561304,0.29512495,-1.5302697,1.2000055,-0.33179432,1.2190287,-0.27735257,-0.13682501,0.2838617
gene_9000/1844.jpg,-0.59829307,1.297928,2.3307858,0.65662426,0.37468052,-1.4904302,1.7832861,-0.2963801,0.26318562,-1.2807901,0.86096656,-0.6632166,0.82273006,0.56726104,0.73798525,2.051706
gene_9000/1845.jpg,0.35025102,-1.5550132,0.8325251,-0.9045602,-1.0686259,-2.3996098,2.243008,-0.30682,-0.43165666,-2.7190151,-2.1237953,-1.2304553,0.7048644,0.55003244,0.64979446,0.26541156
gene_9000/1846.jpg,0.8794117,1.1996913,0.2755858,-3.0845532,2.1025205,-0.7742464,2.9235876,-0.25766277,-1.2064358,-1.2860526,0.1751908,-0.646774,-1.1567057,-0.61784047,0.1804908,-0.12929219
gene_9000/1847.jpg,-1.4395287,-0.36091098,-1.5950456,-1.299077,-0.45584753,-0.46125156,3.327939,-0.69152117,0.027354121,-0.0039211214,0.33885968,-0.5846658,0.9197383,-0.023256823,-0.35689047,-0.31793255
gene_9000/1848.jpg,-0.39117962,2.165133,1.7930931,-0.021766588,0.37071332,-2.148787,2.2498968,0.6627592,-0.030086784,-0.7479541,0.59288406,-0.2738947,-0.08364384,-0.050208163,-0.5501633,1.376185
gene_9000/1849.jpg,0.054008305,-1.1423872,0.9905276,-0.72949153,-0.6139434,-1.9959694,1.4130592,-0.4624012,-0.026664779,-2.9266775,-1.5642049,-2.7162826,-1.0188358,-0.044776864,0.6810394,0.3970803
gene_9000/1850.jpg,0.8152142,0.8742399,0.55398905,-0.5000371,2.1124387,-0.66285646,1.1624243,-2.436514,-0.33682486,-1.8474392,-0.4377805,0.38899586,0.1050455,-0.100540206,1.167632,1.3653947
gene_9000/1851.jpg,-0.18989052,-0.57975686,-1.5847707,-1.4040949,0.18840161,-0.86159986,3.041603,0.53655064,0.24489534,-1.2044328,0.40222752,-0.6713583,0.4062185,-1.0547911,-1.3945302,-0.27179188
gene_9000/1852.jpg,-0.28092134,1.9511334,2.1829476,-0.19639058,-0.47227263,-1.3411158,2.1565492,1.5112618,-0.87585545,-0.9326693,0.20673203,-0.4041412,-0.10797791,1.1566973,1.3895499,1.2582073
gene_9000/1853.jpg,0.21198359,-1.6579705,1.5529242,-0.45337084,0.1984512,-2.170621,0.8507447,-1.3580579,-0.6772476,-3.4529784,-0.77052736,-1.8497329,0.012474781,1.0553046,0.76478577,1.0140274
gene_9000/1854.jpg,0.79454076,1.3923901,-0.29940265,-0.8796998,2.2483616,-1.4561663,1.882147,-1.3734413,-0.07622194,-1.1352594,-1.064207,0.6066755,-0.72582275,-1.0482315,-0.74478024,0.6994616
gene_9000/1855.jpg,0.14479044,-0.2250711,-1.476622,-1.5224931,-0.56026274,0.10874486,3.195813,0.99096906,-0.7715745,-1.8430285,0.6275123,0.19941537,0.14630611,-0.033716694,0.3224624,-0.44836104
gene_9000/1856.jpg,0.07902604,2.0489442,1.9001,0.6269208,-0.4556233,-1.7209784,1.8688136,-0.5310013,-0.08406959,-1.686167,0.6468102,-1.353514,-0.23590218,-0.558144,1.1280044,-0.78824794
gene_9000/1857.jpg,0.58477616,-0.9874812,1.0045624,-0.73603976,0.082540676,-3.1975873,1.4181734,-0.028063133,-0.51095754,-2.2690496,-1.3084825,-1.709034,-1.0508394,0.63736224,-1.188978,0.41630125
gene_9000/1858.jpg,0.8127866,1.1517185,-0.38910934,-1.1677563,1.5522944,-0.5167725,2.0621588,-0.6051031,-1.2305495,-1.5813646,-1.2731369,0.73091155,-0.97552764,0.4883503,1.8095794,0.57855594
gene_9000/1859.jpg,-0.57447445,0.47892082,-1.7715533,1.2956536,-0.6778925,0.3879398,2.398501,1.6469078,-0.42386302,-1.1161915,0.74840426,0.6261208,1.3982025,0.6354568,-0.58821034,-0.32194412
gene_9000/1860.jpg,0.47457808,1.7065563,2.5177395,0.9736134,0.4351622,-1.7891991,1.2788223,-0.9416514,-0.5699656,-2.243169,1.1944101,-0.48733646,0.847843,0.6909967,0.81279933,0.11662839
gene_9000/1861.jpg,0.6910163,-1.3149341,1.048501,-1.1062227,-0.2646938,-2.3512552,1.8556987,-0.021324694,-1.6900412,-2.476683,-1.8709071,-1.5875401,-1.2961344,1.7312391,1.1670892,0.18442634
gene_9000/1862.jpg,0.3059983,1.1457446,0.83546257,-1.9666137,2.5045197,-1.395494,1.8375528,-1.1915255,-0.40406984,-1.4656978,0.45646745,-0.0869124,0.23849231,-0.18832427,-1.3694727,1.0355108
gene_9000/1863.jpg,0.3488502,-0.4686163,-2.422154,1.6181954,-0.58045244,-0.88079894,2.068305,0.17378202,-0.78479785,-1.182594,-0.244112,0.7683234,0.30648175,0.11521465,0.024808861,0.39104056
gene_9000/1864.jpg,0.36620885,2.4625616,1.9593798,0.49606118,0.3684546,-2.9673138,1.5987728,0.2014336,-0.59979653,-1.5001838,0.70696306,-0.15652822,-0.37993017,0.10080092,-0.73230124,-0.23886295
gene_9000/1865.jpg,-0.08426303,0.12130346,2.0042822,-1.465763,-0.49501163,-1.1071944,0.12017156,1.4601173,-0.61284906,-4.664334,0.27792913,-3.0176594,1.2425877,-0.47167736,-0.12151961,0.23808794
gene_9000/1866.jpg,0.79775107,0.83645374,0.8138698,-2.0198262,1.8047148,-0.17477545,1.751398,-0.4846426,-1.7635711,-1.984349,0.19805235,0.17584477,0.48440605,1.1198848,1.1058295,1.0148171
gene_9000/1867.jpg,-0.64442486,0.83449626,-1.6938285,-0.45489204,-2.3262022,-0.7220958,1.7014595,1.7848269,-0.871901,-1.515253,-0.5920994,-0.9323878,1.6559755,0.6767541,-1.3893486,-0.89527285
gene_9000/1868.jpg,0.449125,2.1689289,1.9667333,0.43819082,-0.13526908,-2.019015,1.8917968,0.46700162,-1.4051815,-1.70467,0.59802634,-0.012754604,-0.3365753,1.0907518,1.50176,-0.36817005
gene_9000/1869.jpg,-0.29364118,-0.23004743,2.4944623,-1.4445009,0.43362057,-1.3535458,-0.32155132,0.7447964,-0.8887117,-4.8733273,0.5541955,-2.252714,2.242765,0.87482804,-0.47608495,0.8128524
gene_9000/1870.jpg,0.81829894,1.5705563,0.47186616,-2.503973,1.8436676,-1.164691,2.2775996,-0.03652168,-1.3624281,-1.3915719,-0.6257801,0.08111736,-0.58171517,0.20330828,-0.57350034,0.51745737
gene_9000/1871.jpg,-0.081775755,-1.0582666,-1.5829252,0.6153431,-0.74547535,-0.6119151,1.5025496,0.48139775,-0.5871549,-1.53272,1.366304,0.17363684,2.0008154,1.1716961,-0.7029185,0.61617213
gene_9000/1872.jpg,-1.1420816,0.91401577,2.2105076,0.6808673,-1.0698372,0.30801037,2.6080444,0.5414517,-0.915681,-1.1972524,-0.0044225454,-2.063297,-0.21216625,-1.0974145,0.017314851,1.8030078
gene_9000/1873.jpg,0.5296384,0.46710432,2.471378,-1.9030173,0.33032075,-1.9797189,0.17094353,1.5734581,-0.8034799,-4.3798385,0.04810767,-2.1874406,1.141672,0.37399247,-2.001177,0.4228699
gene_9000/1874.jpg,0.18339409,2.342254,0.5347756,-1.1375129,3.410866,-0.475349,2.6052089,-1.3571265,0.17395902,-1.8365402,0.6278669,0.25554854,0.34166604,-0.021212079,-1.2854166,0.5698496
gene_9000/1875.jpg,-0.97544897,-0.3438609,-2.4750812,0.084581956,-1.0407519,-1.1173775,2.700369,-0.21970612,-0.89551705,0.17608756,0.20192558,-0.1353449,1.613874,1.0149175,-0.91967124,-0.06958051
gene_9000/1876.jpg,-0.7821373,0.71896374,2.705193,0.9894647,-0.009356514,0.3797176,1.8461487,0.10382393,-1.1150091,-1.8017267,0.19764479,-1.0474671,0.998994,0.35400856,-0.6444307,2.8382616
gene_9000/1877.jpg,0.5657097,0.12712364,2.2210445,-2.05953,0.1897412,-1.2145524,0.329617,2.1734965,-2.047257,-4.706988,0.19874322,-2.3457236,1.2615277,1.495021,0.27681273,0.14932235
gene_9000/1878.jpg,0.020264238,2.341866,0.780057,-1.2068455,3.0485084,0.7049842,2.8944926,-0.6357142,-0.638138,-2.0314765,0.48446715,0.24286416,0.47057632,1.2325687,1.0520458,0.25078246
gene_9000/1879.jpg,-0.0047077835,0.039263844,-2.2464056,-0.012868404,-0.5087011,-1.5065258,2.0302799,1.1446097,-0.89231193,-1.1951694,0.6455899,0.16160074,1.103004,-0.03548255,-1.8815007,-0.5298463
gene_9000/1880.jpg,-0.7789005,1.2119026,2.071485,0.47361237,0.33517957,-0.7807118,2.5590055,1.0626353,-1.2755628,-1.1545094,-0.40055427,-1.0136809,-0.5774505,-0.48610818,-2.0673807,2.1244483
gene_9000/1881.jpg,1.1309906,2.9206958,-0.086838305,-2.628529,-1.2820094,0.44462347,2.3479934,-1.3582928,1.2144923,-1.1456375,-1.9964788,-0.82032734,-1.2021897,2.2260015,-1.091229,0.4410654
gene_9000/1882.jpg,-0.86672765,3.21926,-1.5911505,2.3768768,-1.5230283,0.26280653,2.0106914,1.4585055,-0.7502796,-0.94408536,-1.2277384,-0.35308436,-0.6430806,0.29032254,-0.65660113,-1.1422807
gene_9000/1883.jpg,-1.1451356,1.6008828,1.1484121,-1.9120048,1.4573923,-0.9370475,1.9879725,-0.08044702,1.1863315,-2.0669808,-0.63561386,-1.2127509,-0.13810492,-0.4280938,1.3608428,0.60842955
gene_9000/1884.jpg,1.0249738,1.1404097,0.49250746,-0.25022653,0.36307222,-0.5839693,0.7764016,0.27892494,1.0272533,-2.633363,1.6087958,-2.6426024,1.5704582,2.71728,-0.5402328,1.168468
gene_9000/1885.jpg,-1.4196339,2.1046205,-0.6411734,-1.975802,-1.2187556,-1.1501037,1.7885152,-0.42553097,-0.23943295,0.34538642,-1.1058435,-1.2447847,0.3346558,1.2322013,-0.66955376,0.27698466
gene_9000/1886.jpg,-0.22051138,1.4881241,-1.7274936,2.321875,-1.197334,-0.83939147,1.1290461,0.04376957,-0.8217442,-0.8418385,-1.8712281,-0.03698349,-1.425412,0.04159689,0.095534205,0.030468732
gene_9000/1887.jpg,-0.92042863,1.4935551,1.7902062,-1.9305494,2.1417558,-0.98312926,1.5383523,-0.98424965,0.9111403,-2.5272002,-0.30632478,-0.47616747,0.8239707,0.82325625,1.0557616,1.4397185
gene_9000/1888.jpg,1.4007505,0.4555332,-2.017454,-2.3481271,0.7539164,-2.128234,0.58574146,-2.427902,-0.74731886,-0.28518224,0.328145,-2.0571637,1.9417329,1.1418728,0.4499871,1.9143326
gene_9000/1889.jpg,1.279977,1.6307073,-1.7374934,-3.432326,-0.9328378,-2.4469454,0.6657429,-1.5313174,-0.7728424,-0.4786661,-1.57148,-2.7068243,1.631125,0.8837441,-0.36511424,0.4089806
gene_9000/1890.jpg,-0.386243,2.6721804,-1.4317148,0.44524926,-2.9507217,-0.7077231,1.3233752,1.3284512,-1.4728153,-1.2276062,-2.691201,-1.2941362,-0.6381818,0.5414089,-1.1676015,-1.560353
gene_9000/1891.jpg,-0.6432732,1.7458332,1.1736195,-1.9380262,2.2964501,-2.0182188,2.2201674,-0.10945995,0.59844935,-2.1415246,-1.0962651,-0.2714016,-0.41232598,-0.26733175,-0.6623102,0.9764581
gene_9000/1892.jpg,1.009548,2.4523244,-0.186419,0.09181901,-0.3507035,1.6699986,0.50216836,0.53669,-0.011961445,-3.6034322,1.9501762,0.20348567,1.2272758,0.073196426,1.0335479,2.266826
gene_9000/1893.jpg,0.7858287,4.067487,-0.5759431,-0.7545266,-2.1329808,1.5039663,0.37218782,1.7763195,-0.14277597,-3.4866269,-0.18507503,-0.6343219,1.1046002,0.18876767,0.380078,0.8700667
gene_9000/1894.jpg,-0.37992924,2.0818589,-1.5787628,1.6823661,-1.7574059,-0.6211157,1.1844845,0.6079185,-1.1639102,-0.85082,-1.4417293,-0.42552352,-0.8460643,0.052983522,-0.61575556,-1.0160758
gene_9000/1895.jpg,-0.38534114,1.4306927,1.3186902,-2.2572231,1.816155,-1.0954903,1.9184672,0.60790116,-0.39686233,-2.250086,-1.1144912,-0.5347841,-0.03807413,1.2411762,1.8171042,0.93219227
gene_9000/1896.jpg,1.3151832,1.458944,-0.5120664,1.2769628,-0.2712148,-0.37961322,1.4831079,1.7011161,1.3833221,-3.6496742,0.22189541,-0.10377064,-1.2592387,0.31910315,-2.484375,1.771985
gene_9000/1897.jpg,1.2511592,1.0450556,0.13039719,1.6684675,-0.53387433,0.72930855,0.7565793,0.96517867,1.3574151,-3.8828027,0.96137655,-0.34356266,-0.26658607,1.1284341,-1.2192963,2.244826
gene_9000/1898.jpg,0.036377218,2.3751519,-1.9313039,1.1830893,-1.2697178,-1.6623455,1.9782345,1.528471,-1.3073269,-0.41169244,-1.5582579,-0.23884773,-1.6205071,-0.3588219,-2.0395825,-0.7239053
gene_9000/1899.jpg,1.0286844,1.896997,-1.6702757,-0.30789942,-1.2075742,0.32282662,1.9947312,-1.3024074,0.17187324,-0.3953936,0.19399469,-1.054929,-0.19522545,0.100712016,0.54807115,1.0242739
gene_9000/1900.jpg,1.7073301,1.7534263,-0.26621488,-2.1226857,0.385197,-0.47180572,2.8763106,-1.4232678,1.5650313,-0.68156433,-0.35720915,0.014765061,-1.910619,1.527605,-2.1044612,1.4358747
gene_9000/1901.jpg,1.4496155,1.0875936,0.12096812,-1.9210732,0.6463804,0.3331799,2.336213,-2.5579863,1.1536764,-0.9954327,0.13303727,0.028276898,-1.0726854,2.6839163,-0.73173666,1.9511758
gene_9000/1902.jpg,0.26859692,1.9982649,-1.645509,0.85895246,-1.7400703,-0.39050034,1.84166,1.7817549,-2.4661164,-1.0799108,-1.4803126,-0.514274,-1.6291137,0.6482937,0.3844531,-1.0245701
gene_9000/1903.jpg,1.2787037,1.7800589,-1.2236428,0.2353936,-0.4820208,0.26960874,1.3912408,-1.7527341,0.10413033,-0.58049864,0.74381936,-0.5375017,0.88096076,1.3814262,0.515414,1.6284146
gene_9000/1904.jpg,1.5651705,1.247951,-0.13032077,-2.343664,0.20835537,0.5911654,3.0957363,-1.0385332,0.3400275,-0.8477675,-0.7641402,0.18184987,-1.9651277,2.7914019,0.25941342,1.2299314
gene_9000/1905.jpg,1.1087637,0.57492435,0.6414794,-3.2217755,-1.5083376,-0.30417037,0.9290827,-1.4556787,0.2699387,-1.2831869,2.400851,-1.8907375,1.7455281,3.2463515,-1.0328503,1.611754
gene_9000/1906.jpg,-0.71415746,3.1429706,-1.0619835,2.2688618,-0.0031396523,0.36946896,2.2746205,0.3022169,0.19625743,-1.5547532,-2.255573,0.7236969,-1.6264716,-0.094742194,-0.0001561828,-0.513719
gene_9000/1907.jpg,1.4010578,2.2840886,-2.1209269,-0.26912975,-0.45409128,-0.64377064,2.0450802,-0.51957256,-0.41303474,0.32873654,0.37436646,-0.08603473,-0.3148108,0.4885381,-1.3048685,1.2942985
gene_9000/1908.jpg,1.4191935,1.1247311,-0.051163092,-3.5998805,-1.4395107,-1.2356684,1.1792213,-0.5770613,0.05549261,-0.59701127,1.7328033,-1.7250006,1.0265223,2.3619184,-2.9437978,0.88406914
gene_9000/1909.jpg,-0.13864999,2.3191202,-0.4265637,-1.3717904,-1.172437,1.7614286,2.919682,0.27098632,0.5080568,0.6118758,2.7833269,-1.3608341,1.7152237,2.9916222,-1.9375854,1.2655598
gene_9000/1910.jpg,-0.77468646,3.6701777,-0.71121776,1.5321382,-0.5395185,0.7588073,2.1750927,0.9722379,-0.21390304,-1.2346717,-1.5971476,-0.2110704,-1.350189,0.5200959,-0.8081845,-1.1043048
gene_9000/1911.jpg,1.6565017,2.0788314,-1.5137671,-0.5470264,-0.9303926,0.048660487,1.8204377,-0.087041214,-1.2655699,-0.06903468,0.12101021,-0.18872632,-0.55908906,1.356925,1.1421696,0.90460175
gene_9000/1912.jpg,1.7091061,1.0013511,0.18703015,-3.9212148,-2.229898,-0.019671291,1.184638,-0.12476315,-0.8607964,-0.98418456,1.6298635,-1.4069066,0.9154826,3.6566427,-0.53919804,0.8926034
gene_9000/1913.jpg,-1.1099294,0.84185606,-0.8712257,-0.87573224,0.5304953,-0.84929556,1.6589454,-1.8119673,0.008311443,0.45196426,1.039729,-0.7268642,0.5349357,1.5423796,-0.24875212,1.4680837
gene_9000/1914.jpg,-0.45588955,3.736071,-1.236046,1.2006236,0.11362841,-0.41525352,3.059571,1.0600669,-0.12861194,-1.1124486,-1.3745437,0.31643093,-1.7891349,-0.043136485,-2.1820366,-1.152352
gene_9000/1915.jpg,-1.1947025,0.43902102,-0.47562018,0.9586333,-1.1666504,-1.3446156,1.4963692,1.3348932,0.012348682,-1.1685064,0.23378587,-1.8283886,0.44843718,0.14943609,0.5865446,0.24232738
gene_9000/1916.jpg,-0.287604,2.7235997,-0.58975494,-1.6934975,-0.7884612,1.0391293,3.6805198,0.99338263,0.54780513,1.3885425,2.5173032,-1.6069957,0.78841585,2.8351789,-3.5540426,0.8345976
gene_9000/1917.jpg,-1.8836111,-0.051497363,1.3980242,-1.4079163,-0.76896983,0.16488138,2.6083033,-0.19619524,1.0667429,-1.0544372,1.5236307,-1.745994,0.2448687,4.2887673,-1.7893481,1.3930757
gene_9000/1918.jpg,-0.23641603,3.5430696,-1.0025024,1.0194434,-0.57506305,0.7492365,2.8688607,2.060275,-1.2083535,-1.284211,-1.1965643,0.22945799,-1.6143286,1.0832326,0.1907275,-1.2549962
gene_9000/1919.jpg,-1.7269286,1.6957144,0.06985168,0.7295316,0.3950088,-0.11460768,2.3165312,1.1054015,1.3668154,-1.283301,0.9101479,-1.1062444,0.013307631,0.034631032,0.72329944,0.050361823
gene_9000/1920.jpg,0.12443596,2.5808556,-0.74079174,-2.2297843,-1.6723592,1.9548798,3.5894196,1.6046113,-0.43098903,1.0594997,2.2885315,-1.481474,0.7927427,3.7064633,-1.4432199,0.71290874
gene_9000/1921.jpg,0.43090737,2.9859643,1.3158824,1.356289,0.5976963,-0.65193164,1.5625374,-0.8897941,-0.45536685,-1.1996096,1.9828391,0.21555151,0.5277227,0.33387983,0.42300457,-0.16619313
gene_9000/1922.jpg,0.9797005,2.1225412,0.22797368,0.49790972,-0.19067779,1.4286319,1.858877,-0.06378829,-1.9930506,-1.2525584,-1.4527426,-1.8487952,1.3765881,1.4653207,3.037541,0.47207564
gene_9000/1923.jpg,-0.011539556,2.4154632,0.13129528,1.4597358,-1.0838912,0.20569755,0.5212819,-2.0644886,0.13969406,-2.1607785,-1.1488491,0.5268657,0.3462823,0.6252717,2.743256,-0.011304796
gene_9000/1924.jpg,-0.89220923,0.8670634,-0.39452967,-2.2891185,-2.1782167,-0.52936405,1.4284855,0.952283,-1.733832,-2.0008895,0.051302847,-0.9340108,-1.21008,-0.5115411,-0.13693674,-0.6691039
gene_9000/1925.jpg,0.9902763,3.7051277,0.56071323,1.2288581,0.6727249,-1.8050119,2.2102187,-0.17697817,-0.43527624,-0.6249858,1.6076064,0.6426691,-0.40763125,-0.2823685,-1.0721195,-0.5639054
gene_9000/1926.jpg,-1.091096,2.9204848,-0.4490017,0.84902793,-2.7589273,1.1597774,1.4963139,-0.29520917,-0.3044615,-2.1090434,-2.6815295,-1.6271169,-0.8207567,-0.48805678,1.9107013,-0.38342696
gene_9000/1927.jpg,-0.019279748,3.3198962,0.8443621,-0.7177913,-2.392451,0.017765576,0.1680086,-0.67389673,-0.472243,-2.7843702,-1.6785254,-1.0540138,1.3356996,1.0240041,1.5901383,-1.5571584
gene_9000/1928.jpg,-1.9314022,-0.15424474,-0.38453397,-0.8083261,-1.0049003,-1.1229026,2.1527634,-2.1350963,-0.78329194,-0.78863466,2.0987465,-0.82437557,-0.091569826,-0.03443172,-0.103548735,0.92385495
gene_9000/1929.jpg,0.9158242,3.472912,0.9749507,0.80598253,0.007436259,-0.7137338,2.1085863,0.80974424,-1.3475205,-0.8846773,1.6591154,0.29431337,-0.19184148,0.8177798,1.061061,-0.78888804
gene_9000/1930.jpg,-0.4395073,2.9681952,-0.23188566,1.0275801,-2.412515,0.83542675,1.0421318,-0.435321,-0.69004077,-2.0874753,-2.6275728,-0.61208534,-0.18902811,0.33434647,1.4110553,-0.24989578
gene_9000/1931.jpg,0.0693706,2.043132,0.8879508,0.26993933,-0.96940297,0.30871272,0.44332677,-1.8539602,0.06750807,-2.5513613,0.91381,-0.21871,1.275502,1.277284,2.1409836,-0.1107986
gene_9000/1932.jpg,-0.7970383,-0.29846552,-0.022782668,-0.90190613,-0.103101656,-1.2152708,1.536438,-0.99487805,-0.9338603,-2.1709554,2.2888048,-0.28897446,-0.5478517,-1.0603253,-1.1837255,0.8365999
gene_9000/1933.jpg,1.5436887,1.9411037,0.8075707,1.5321358,0.53681964,-1.1894758,1.2965018,-2.2579346,-0.3544443,-1.3481995,1.2390466,0.64502764,-0.104090616,0.07277842,1.0763265,0.476318
